Pickup Location,Request to Pickup,Hour of Day,Time of Day,Month of Year
35,449.0,7,morning,7
230,218.0,19,evening,4
250,569.0,10,morning,3
126,286.0,20,night,4
230,57.0,11,morning,8
141,271.0,18,evening,2
152,289.0,12,afternoon,3
107,515.0,23,night,3
230,747.0,21,night,5
164,72.0,22,night,8
13,-480.00000000000006,12,afternoon,10
263,132.0,8,morning,2
102,314.0,9,morning,5
7,350.0,7,morning,6
158,354.0,17,evening,1
124,253.00000000000003,19,evening,12
191,342.0,23,night,3
206,441.0,12,afternoon,3
32,428.0,10,morning,4
193,186.0,13,afternoon,6
45,48.0,19,evening,8
242,237.00000000000003,17,evening,3
126,352.0,14,afternoon,10
79,563.0,1,night,1
132,472.00000000000006,13,afternoon,9
164,133.0,6,morning,1
90,140.0,12,afternoon,6
80,293.0,10,morning,6
65,270.0,0,night,3
167,257.0,22,night,7
68,65.0,10,morning,7
51,359.0,20,night,3
225,412.0,19,evening,6
32,490.00000000000006,9,morning,7
132,355.0,9,morning,2
113,226.0,17,evening,6
39,427.0,4,night,3
74,544.0,16,afternoon,6
260,411.0,18,evening,12
258,121.0,18,evening,3
231,600.0,16,afternoon,6
77,316.0,11,morning,2
246,334.0,23,night,8
228,103.0,22,night,9
164,131.0,8,morning,5
129,122.0,15,afternoon,6
132,243.00000000000003,16,afternoon,2
137,496.00000000000006,19,evening,3
138,446.0,9,morning,2
169,441.0,8,morning,2
162,375.0,13,afternoon,9
50,188.0,21,night,3
132,280.0,11,morning,9
170,495.00000000000006,8,morning,10
72,408.0,13,afternoon,2
126,418.0,13,afternoon,3
183,157.0,9,morning,1
211,118.0,9,morning,2
48,250.00000000000003,6,morning,5
188,173.0,14,afternoon,8
162,372.0,21,night,1
203,323.0,10,morning,4
100,350.0,20,night,9
39,366.0,10,morning,3
136,308.0,3,night,1
62,504.00000000000006,14,afternoon,5
7,239.00000000000003,6,morning,4
226,88.0,13,afternoon,1
239,352.0,22,night,5
168,467.00000000000006,15,afternoon,6
244,363.0,6,morning,1
7,225.0,4,night,8
72,905.0,13,afternoon,2
89,407.0,12,afternoon,4
179,140.0,12,afternoon,8
188,278.0,9,morning,7
63,279.0,16,afternoon,6
133,113.0,1,night,4
48,476.00000000000006,23,night,7
25,504.00000000000006,6,morning,7
126,461.00000000000006,11,morning,5
225,189.0,17,evening,9
85,297.0,10,morning,4
138,80.0,18,evening,12
89,159.0,22,night,12
167,275.0,13,afternoon,6
235,258.0,10,morning,2
163,405.0,22,night,4
148,230.00000000000003,5,night,1
181,412.0,20,night,5
239,398.0,23,night,6
246,277.0,8,morning,6
178,131.0,13,afternoon,6
114,222.0,19,evening,3
139,683.0,6,morning,10
72,384.0,15,afternoon,12
130,296.0,5,night,4
251,-900.0,14,afternoon,6
146,130.0,10,morning,5
36,448.0,4,night,7
250,215.0,20,night,5
238,1105.0,7,morning,3
186,406.0,18,evening,5
241,259.0,23,night,11
137,214.0,9,morning,6
142,208.0,20,night,6
61,457.00000000000006,12,afternoon,8
69,299.0,20,night,1
137,240.00000000000003,0,night,3
148,105.0,21,night,5
220,308.0,12,afternoon,8
41,482.00000000000006,23,night,1
78,378.0,12,afternoon,6
234,365.0,16,afternoon,6
42,225.0,10,morning,5
170,866.0,13,afternoon,4
161,246.00000000000003,16,afternoon,1
183,240.00000000000003,18,evening,2
164,472.00000000000006,3,night,7
82,210.0,12,afternoon,8
68,85.0,8,morning,6
107,155.0,21,night,7
65,-486.00000000000006,6,morning,10
216,223.0,20,night,10
55,365.0,9,morning,1
144,427.0,9,morning,2
9,80.0,11,morning,3
234,218.0,10,morning,8
73,210.0,11,morning,8
242,1012.0,7,morning,1
49,392.0,21,night,9
56,153.0,10,morning,7
52,431.0,22,night,4
126,685.0,3,night,1
42,246.00000000000003,23,night,2
36,229.00000000000003,0,night,11
164,196.0,19,evening,6
129,187.0,8,morning,3
263,314.0,18,evening,6
33,319.0,22,night,6
13,143.0,21,night,5
234,200.0,19,evening,11
205,209.0,9,morning,9
170,456.0,18,evening,1
90,357.0,19,evening,4
114,182.0,16,afternoon,1
211,235.00000000000003,14,afternoon,6
7,257.0,14,afternoon,5
158,356.0,21,night,3
138,857.0,19,evening,4
135,408.0,4,night,8
246,683.0,12,afternoon,6
209,81.0,14,afternoon,2
79,639.0,8,morning,10
87,436.0,17,evening,5
185,268.0,9,morning,1
230,234.00000000000003,3,night,9
132,236.00000000000003,9,morning,8
7,269.0,11,morning,12
220,254.00000000000003,15,afternoon,5
163,566.0,20,night,10
164,1306.0,16,afternoon,3
141,120.0,14,afternoon,11
17,445.0,19,evening,9
210,225.0,7,morning,6
14,239.00000000000003,7,morning,5
164,123.0,22,night,11
152,414.0,17,evening,5
161,119.0,9,morning,11
41,164.0,1,night,7
169,65.0,13,afternoon,1
173,390.0,1,night,5
74,268.0,7,morning,8
231,140.0,21,night,8
119,233.00000000000003,15,afternoon,5
234,262.0,20,night,5
127,214.0,7,morning,8
112,267.0,16,afternoon,4
21,195.0,15,afternoon,8
165,197.0,16,afternoon,11
140,163.0,19,evening,2
72,639.0,5,night,8
20,675.0,3,night,4
50,257.0,15,afternoon,8
198,212.0,23,night,7
246,241.00000000000003,22,night,8
145,231.00000000000003,1,night,6
230,234.00000000000003,7,morning,9
63,359.0,16,afternoon,1
102,232.00000000000003,20,night,10
242,177.0,15,afternoon,5
166,723.0,7,morning,5
7,187.0,13,afternoon,6
74,214.0,12,afternoon,6
106,239.00000000000003,21,night,5
220,236.00000000000003,20,night,11
212,245.00000000000003,22,night,4
98,446.0,20,night,11
167,133.0,8,morning,2
61,348.0,11,morning,7
254,1145.0,10,morning,3
62,554.0,17,evening,5
143,443.0,12,afternoon,1
159,346.0,5,night,5
192,301.0,20,night,3
186,77.0,10,morning,2
116,238.00000000000003,17,evening,3
236,374.0,22,night,12
89,79.0,21,night,2
170,179.0,21,night,1
165,476.00000000000006,15,afternoon,5
244,131.0,9,morning,3
133,185.0,7,morning,3
47,431.0,16,afternoon,3
107,101.0,10,morning,8
49,465.00000000000006,23,night,5
141,385.0,3,night,1
256,430.0,17,evening,4
80,155.0,2,night,3
17,678.0,7,morning,9
144,677.0,18,evening,7
21,323.0,15,afternoon,10
55,120.0,9,morning,7
113,311.0,1,night,12
157,219.0,1,night,11
132,119.0,18,evening,5
233,111.0,9,morning,5
151,155.0,19,evening,11
143,53.0,6,morning,11
50,256.0,15,afternoon,4
236,429.0,13,afternoon,5
13,242.00000000000003,20,night,7
42,566.0,13,afternoon,11
116,300.0,23,night,5
22,280.0,15,afternoon,1
149,268.0,12,afternoon,6
255,98.0,17,evening,1
164,60.00000000000001,15,afternoon,3
21,330.0,10,morning,12
170,214.0,19,evening,8
65,113.0,17,evening,1
68,351.0,16,afternoon,8
58,583.0,6,morning,5
112,252.00000000000003,19,evening,1
156,88.0,16,afternoon,8
117,300.0,8,morning,4
121,184.0,7,morning,7
113,390.0,17,evening,7
100,247.00000000000003,19,evening,10
225,142.0,18,evening,4
76,154.0,14,afternoon,3
87,443.0,6,morning,12
130,163.0,22,night,5
82,332.0,2,night,9
31,355.0,23,night,3
62,230.00000000000003,13,afternoon,8
157,120.0,16,afternoon,6
261,269.0,20,night,8
254,243.00000000000003,22,night,1
239,408.0,14,afternoon,9
232,237.00000000000003,7,morning,1
130,115.0,18,evening,1
239,173.0,22,night,8
220,199.0,12,afternoon,1
225,334.0,13,afternoon,3
232,90.0,15,afternoon,4
188,208.0,0,night,1
188,186.0,20,night,1
231,258.0,20,night,10
255,192.0,15,afternoon,3
81,344.0,13,afternoon,3
230,89.0,1,night,8
181,230.00000000000003,15,afternoon,8
144,137.0,15,afternoon,1
146,644.0,8,morning,3
229,249.00000000000003,20,night,10
230,342.0,11,morning,6
114,283.0,18,evening,5
205,479.00000000000006,4,night,2
76,187.0,11,morning,3
249,205.0,11,morning,5
80,235.00000000000003,18,evening,2
198,111.0,15,afternoon,7
48,95.0,8,morning,3
68,223.0,7,morning,1
61,642.0,0,night,3
130,241.00000000000003,7,morning,5
48,1284.0,3,night,4
31,256.0,19,evening,1
236,194.0,17,evening,1
97,226.0,19,evening,8
160,386.0,20,night,4
246,340.0,9,morning,2
85,436.0,11,morning,6
170,264.0,8,morning,7
205,421.0,5,night,6
3,141.0,15,afternoon,6
180,221.0,18,evening,4
26,234.00000000000003,7,morning,2
180,325.0,8,morning,11
219,147.0,5,night,6
249,785.0,18,evening,10
125,139.0,5,night,9
238,232.00000000000003,20,night,4
239,535.0,0,night,4
81,290.0,18,evening,6
18,186.0,19,evening,11
148,651.0,0,night,7
211,266.0,16,afternoon,4
78,203.0,10,morning,7
118,336.0,15,afternoon,6
210,122.0,10,morning,8
239,114.0,9,morning,2
68,144.0,18,evening,2
246,185.0,21,night,7
211,190.0,18,evening,10
198,208.0,10,morning,3
197,366.0,8,morning,4
42,374.0,19,evening,3
164,147.0,15,afternoon,1
220,405.0,14,afternoon,3
158,328.0,9,morning,3
49,109.0,23,night,7
17,284.0,19,evening,5
20,208.0,8,morning,8
14,376.0,17,evening,2
48,286.0,23,night,6
107,349.0,17,evening,1
130,394.0,18,evening,6
235,404.0,23,night,2
122,262.0,10,morning,9
4,189.0,15,afternoon,3
217,222.0,21,night,7
74,499.00000000000006,14,afternoon,9
161,399.0,18,evening,2
263,384.0,7,morning,6
14,98.0,9,morning,6
249,268.0,23,night,5
162,439.0,22,night,3
117,224.0,14,afternoon,6
169,259.0,23,night,5
132,491.00000000000006,18,evening,1
159,238.00000000000003,14,afternoon,3
228,420.0,19,evening,9
126,387.0,10,morning,8
170,274.0,6,morning,8
216,170.0,6,morning,8
164,299.0,12,afternoon,11
65,214.0,11,morning,3
225,246.00000000000003,1,night,9
79,127.0,8,morning,6
89,137.0,23,night,5
238,152.0,19,evening,2
249,226.0,13,afternoon,2
91,437.0,11,morning,11
220,61.00000000000001,16,afternoon,7
50,172.0,14,afternoon,1
151,197.0,22,night,1
113,225.0,20,night,2
109,355.0,11,morning,6
162,107.0,13,afternoon,6
225,307.0,0,night,5
25,258.0,6,morning,11
20,384.0,10,morning,11
56,292.0,10,morning,8
255,126.0,0,night,3
82,203.0,1,night,2
77,200.0,7,morning,6
218,215.0,10,morning,7
129,325.0,2,night,4
234,309.0,0,night,12
161,207.0,18,evening,9
263,207.0,12,afternoon,11
65,462.00000000000006,19,evening,9
223,124.0,9,morning,12
162,176.0,20,night,2
218,432.0,7,morning,2
231,545.0,19,evening,6
209,79.0,11,morning,6
13,269.0,20,night,4
42,162.0,12,afternoon,9
116,304.0,2,night,7
82,81.0,12,afternoon,3
168,608.0,7,morning,5
206,374.0,5,night,8
144,448.0,22,night,12
62,400.0,15,afternoon,9
134,38.0,15,afternoon,2
86,539.0,8,morning,6
185,228.0,8,morning,6
182,332.0,0,night,5
24,215.0,11,morning,5
51,169.0,9,morning,2
164,121.0,19,evening,1
48,79.0,10,morning,12
160,-120.0,6,morning,5
254,249.00000000000003,10,morning,12
138,240.00000000000003,19,evening,8
242,634.0,18,evening,4
145,182.0,21,night,4
174,125.0,4,night,3
231,392.0,17,evening,12
142,172.0,17,evening,8
23,426.0,15,afternoon,6
257,120.0,10,morning,6
75,515.0,7,morning,3
123,459.00000000000006,22,night,12
7,309.0,11,morning,3
50,622.0,8,morning,5
261,222.0,22,night,3
121,188.0,23,night,5
138,337.0,10,morning,10
68,145.0,11,morning,4
18,224.0,23,night,5
170,140.0,4,night,4
74,234.00000000000003,18,evening,8
145,232.00000000000003,23,night,10
216,331.0,17,evening,11
213,336.0,22,night,9
164,82.0,13,afternoon,1
87,313.0,8,morning,9
42,271.0,20,night,2
219,479.00000000000006,3,night,6
164,102.0,22,night,8
263,171.0,15,afternoon,6
230,525.0,11,morning,5
162,991.0,12,afternoon,7
260,364.0,13,afternoon,12
79,101.0,18,evening,3
138,1860.0,10,morning,12
239,144.0,22,night,8
22,179.0,9,morning,8
153,305.0,15,afternoon,2
215,691.0,22,night,5
50,259.0,18,evening,2
41,920.0,18,evening,5
116,217.0,0,night,10
91,282.0,18,evening,2
97,329.0,21,night,7
255,607.0,18,evening,10
68,147.0,13,afternoon,7
140,69.0,20,night,6
177,606.0,13,afternoon,3
101,294.0,15,afternoon,10
233,187.0,16,afternoon,2
231,132.0,19,evening,11
48,265.0,5,night,5
142,108.0,20,night,7
66,497.00000000000006,13,afternoon,7
230,283.0,22,night,9
186,132.0,10,morning,3
72,479.00000000000006,18,evening,12
69,303.0,12,afternoon,5
195,260.0,23,night,2
114,249.00000000000003,15,afternoon,2
225,857.0,16,afternoon,10
41,92.0,18,evening,7
51,74.0,22,night,7
226,238.00000000000003,8,morning,2
7,88.0,8,morning,11
129,178.0,5,night,5
263,382.0,11,morning,9
229,427.0,7,morning,5
31,210.0,19,evening,2
197,314.0,16,afternoon,8
256,198.0,20,night,6
108,262.0,10,morning,7
230,-564.0,22,night,7
222,381.0,16,afternoon,7
129,212.0,15,afternoon,1
66,372.0,12,afternoon,12
16,140.0,14,afternoon,1
147,399.0,23,night,6
82,489.00000000000006,16,afternoon,1
146,181.0,18,evening,8
51,260.0,9,morning,10
26,650.0,23,night,5
80,328.0,4,night,2
114,172.0,3,night,8
161,532.0,16,afternoon,2
220,149.0,12,afternoon,2
116,374.0,7,morning,1
159,259.0,8,morning,2
249,87.0,21,night,3
225,669.0,6,morning,1
132,194.0,6,morning,8
191,626.0,7,morning,6
126,351.0,19,evening,9
239,212.0,20,night,10
116,166.0,16,afternoon,12
189,285.0,9,morning,6
80,253.00000000000003,23,night,6
71,339.0,23,night,4
171,158.0,12,afternoon,8
26,119.0,16,afternoon,1
181,152.0,3,night,5
53,299.0,13,afternoon,2
4,320.0,11,morning,12
148,124.0,19,evening,6
40,156.0,21,night,7
153,405.0,20,night,4
234,103.0,21,night,12
7,269.0,14,afternoon,7
142,275.0,22,night,5
189,260.0,0,night,3
18,291.0,1,night,1
235,294.0,18,evening,7
257,403.0,18,evening,11
4,271.0,18,evening,3
161,359.0,18,evening,2
242,218.0,1,night,5
132,76.0,9,morning,3
112,237.00000000000003,20,night,6
87,221.0,13,afternoon,10
161,-900.0,14,afternoon,7
35,274.0,10,morning,8
97,199.0,20,night,1
114,93.0,12,afternoon,3
86,223.0,18,evening,6
92,102.0,11,morning,9
80,97.0,13,afternoon,1
137,265.0,9,morning,2
34,365.0,12,afternoon,7
69,536.0,18,evening,10
112,228.0,8,morning,4
70,344.0,11,morning,6
49,214.0,22,night,5
205,303.0,19,evening,3
163,517.0,23,night,2
188,313.0,11,morning,2
29,467.00000000000006,22,night,5
231,175.0,19,evening,8
188,199.0,14,afternoon,6
232,347.0,0,night,4
71,262.0,4,night,3
212,925.0,18,evening,6
164,144.0,23,night,9
168,299.0,12,afternoon,11
249,218.0,5,night,4
248,137.0,20,night,3
89,139.0,14,afternoon,4
196,228.0,12,afternoon,7
249,95.0,22,night,2
236,136.0,10,morning,1
132,120.0,14,afternoon,10
49,229.00000000000003,15,afternoon,11
86,555.0,19,evening,3
212,138.0,20,night,7
206,251.00000000000003,22,night,7
177,405.0,6,morning,5
68,117.0,10,morning,4
186,79.0,15,afternoon,6
35,310.0,13,afternoon,8
230,214.0,14,afternoon,3
90,183.0,1,night,9
65,262.0,13,afternoon,2
13,183.0,16,afternoon,8
261,620.0,19,evening,2
247,337.0,6,morning,5
112,198.0,2,night,2
68,430.0,20,night,1
231,363.0,6,morning,2
161,237.00000000000003,15,afternoon,10
181,184.0,20,night,11
79,141.0,1,night,6
20,171.0,23,night,7
7,114.0,0,night,2
256,177.0,20,night,10
71,127.0,18,evening,7
198,398.0,1,night,5
145,303.0,14,afternoon,4
113,219.0,12,afternoon,6
47,190.0,5,night,2
37,425.0,9,morning,7
90,146.0,7,morning,1
7,78.0,21,night,7
247,561.0,7,morning,4
68,423.0,13,afternoon,9
68,261.0,18,evening,7
63,303.0,17,evening,5
263,161.0,9,morning,6
186,155.0,7,morning,5
198,365.0,20,night,1
164,520.0,22,night,3
36,91.0,15,afternoon,8
130,159.0,22,night,5
129,174.0,6,morning,4
81,169.0,14,afternoon,3
132,155.0,6,morning,2
233,166.0,8,morning,2
7,303.0,15,afternoon,7
161,382.0,17,evening,8
162,81.0,0,night,8
236,322.0,20,night,12
82,86.0,9,morning,9
132,176.0,22,night,6
235,203.0,20,night,3
4,703.0,21,night,9
129,298.0,12,afternoon,2
62,1330.0,5,night,4
232,161.0,18,evening,8
47,536.0,13,afternoon,7
9,344.0,4,night,8
162,220.0,18,evening,3
69,864.0,21,night,11
162,325.0,16,afternoon,7
215,99.0,8,morning,4
97,179.0,19,evening,3
162,243.00000000000003,20,night,10
94,117.0,7,morning,2
221,670.0,18,evening,11
236,295.0,18,evening,10
87,253.00000000000003,11,morning,8
123,240.00000000000003,13,afternoon,3
229,429.0,21,night,9
211,180.0,8,morning,6
48,213.0,18,evening,1
107,315.0,19,evening,3
50,234.00000000000003,2,night,6
7,197.0,8,morning,5
48,338.0,15,afternoon,2
237,151.0,11,morning,1
181,342.0,14,afternoon,7
230,387.0,4,night,2
143,205.0,20,night,2
92,168.0,19,evening,5
153,189.0,0,night,6
157,432.0,15,afternoon,2
166,323.0,11,morning,2
95,139.0,1,night,9
156,135.0,15,afternoon,8
176,247.00000000000003,23,night,6
80,267.0,0,night,3
37,189.0,22,night,7
100,389.0,22,night,2
138,233.00000000000003,19,evening,2
69,187.0,16,afternoon,5
163,113.0,15,afternoon,2
42,262.0,8,morning,3
97,399.0,14,afternoon,1
69,458.00000000000006,8,morning,3
148,214.0,18,evening,7
255,279.0,14,afternoon,11
79,101.0,23,night,1
214,313.0,1,night,6
210,1260.0,19,evening,12
261,424.0,5,night,8
65,260.0,14,afternoon,4
35,224.0,16,afternoon,5
114,408.0,2,night,10
20,354.0,4,night,4
158,261.0,0,night,6
203,490.00000000000006,2,night,9
233,427.0,18,evening,2
39,267.0,14,afternoon,4
107,172.0,2,night,7
233,214.0,12,afternoon,2
138,334.0,14,afternoon,6
100,195.0,11,morning,6
112,947.0,3,night,5
133,277.0,16,afternoon,10
192,107.0,9,morning,5
37,136.0,14,afternoon,7
48,320.0,21,night,5
144,177.0,9,morning,5
79,388.0,19,evening,8
107,275.0,2,night,1
160,286.0,14,afternoon,6
80,237.00000000000003,21,night,1
246,261.0,11,morning,7
12,393.0,17,evening,6
234,331.0,9,morning,7
61,-797.0,9,morning,12
164,387.0,9,morning,9
164,197.0,15,afternoon,5
185,249.00000000000003,18,evening,1
112,408.0,21,night,4
42,488.00000000000006,21,night,4
76,241.00000000000003,18,evening,6
39,356.0,17,evening,8
218,503.00000000000006,8,morning,4
233,390.0,12,afternoon,5
148,173.0,19,evening,10
236,233.00000000000003,18,evening,3
53,454.0,13,afternoon,3
185,516.0,18,evening,4
79,159.0,12,afternoon,12
20,130.0,20,night,12
90,1104.0,23,night,6
230,220.0,22,night,6
37,101.0,3,night,5
112,216.0,20,night,4
247,388.0,11,morning,11
216,253.00000000000003,22,night,4
235,199.0,23,night,5
255,835.0,3,night,8
72,303.0,14,afternoon,6
151,420.0,20,night,2
22,258.0,22,night,6
98,340.0,10,morning,7
147,176.0,14,afternoon,6
158,78.0,0,night,7
146,142.0,0,night,5
47,244.00000000000003,16,afternoon,12
61,249.00000000000003,15,afternoon,1
260,190.0,18,evening,3
26,194.0,10,morning,7
256,675.0,8,morning,4
133,159.0,4,night,3
169,266.0,9,morning,6
138,585.0,15,afternoon,5
80,712.0,20,night,4
143,132.0,11,morning,11
141,71.0,10,morning,3
176,182.0,16,afternoon,7
22,219.0,16,afternoon,7
61,210.0,17,evening,7
183,921.0,20,night,4
13,254.00000000000003,23,night,2
80,622.0,1,night,11
87,442.0,20,night,10
18,249.00000000000003,19,evening,6
69,379.0,15,afternoon,6
197,256.0,22,night,8
256,464.00000000000006,3,night,3
7,139.0,11,morning,4
95,278.0,9,morning,8
35,838.0,18,evening,7
191,202.0,14,afternoon,3
112,326.0,2,night,1
164,433.0,22,night,12
50,251.00000000000003,21,night,11
254,1006.0,11,morning,2
125,2460.0,19,evening,2
258,261.0,20,night,1
95,328.0,12,afternoon,7
198,357.0,13,afternoon,8
219,457.00000000000006,14,afternoon,3
100,560.0,22,night,11
137,256.0,15,afternoon,4
230,714.0,18,evening,4
33,316.0,20,night,7
233,293.0,9,morning,8
42,548.0,8,morning,7
132,414.0,14,afternoon,1
182,235.00000000000003,10,morning,8
162,434.0,17,evening,6
129,105.0,15,afternoon,5
243,143.0,4,night,9
173,133.0,16,afternoon,7
107,111.0,21,night,6
76,249.00000000000003,19,evening,10
107,180.0,12,afternoon,7
225,363.0,13,afternoon,1
70,104.0,10,morning,8
94,410.0,18,evening,5
260,236.00000000000003,22,night,3
25,254.00000000000003,1,night,1
229,482.00000000000006,22,night,4
121,101.0,1,night,2
26,278.0,7,morning,9
170,271.0,13,afternoon,1
211,536.0,8,morning,12
75,356.0,8,morning,8
77,535.0,7,morning,2
180,355.0,14,afternoon,6
7,206.0,22,night,8
163,114.0,14,afternoon,3
35,322.0,17,evening,5
118,340.0,17,evening,8
239,186.0,8,morning,11
139,258.0,8,morning,8
209,173.0,20,night,10
246,125.0,8,morning,5
136,149.0,10,morning,2
136,290.0,10,morning,9
114,344.0,17,evening,12
234,178.0,15,afternoon,4
45,72.0,18,evening,11
196,228.0,11,morning,6
162,540.0,22,night,7
257,195.0,8,morning,4
249,-472.00000000000006,6,morning,1
216,153.0,21,night,7
17,183.0,18,evening,3
132,254.00000000000003,15,afternoon,2
136,128.0,8,morning,11
255,192.0,19,evening,2
179,242.00000000000003,16,afternoon,4
170,367.0,14,afternoon,1
140,408.0,12,afternoon,10
226,190.0,6,morning,3
244,388.0,4,night,3
79,232.00000000000003,21,night,9
112,192.0,23,night,8
94,63.00000000000001,11,morning,8
132,538.0,23,night,1
78,95.0,7,morning,4
76,272.0,15,afternoon,7
102,298.0,8,morning,5
179,176.0,20,night,12
24,153.0,12,afternoon,3
249,173.0,18,evening,12
254,226.0,15,afternoon,3
163,400.0,18,evening,4
136,207.0,11,morning,6
35,246.00000000000003,7,morning,10
25,292.0,19,evening,6
81,255.00000000000003,13,afternoon,6
29,408.0,15,afternoon,6
42,29.000000000000004,16,afternoon,12
255,198.0,15,afternoon,12
17,452.0,15,afternoon,11
86,565.0,23,night,1
97,342.0,19,evening,5
123,247.00000000000003,12,afternoon,1
94,165.0,13,afternoon,5
163,267.0,20,night,2
10,196.0,2,night,6
174,176.0,22,night,4
36,331.0,19,evening,6
216,541.0,13,afternoon,6
82,184.0,18,evening,7
17,201.0,11,morning,7
147,216.0,6,morning,9
43,89.0,18,evening,7
138,149.0,16,afternoon,1
117,229.00000000000003,7,morning,1
89,234.00000000000003,8,morning,7
231,617.0,3,night,12
215,556.0,7,morning,9
13,246.00000000000003,2,night,7
158,214.0,2,night,1
249,563.0,20,night,8
32,170.0,9,morning,7
223,262.0,20,night,4
211,467.00000000000006,18,evening,11
244,192.0,17,evening,7
226,277.0,17,evening,11
112,243.00000000000003,10,morning,1
234,247.00000000000003,21,night,7
66,268.0,20,night,6
20,531.0,4,night,3
142,113.0,10,morning,1
43,282.0,6,morning,8
73,135.0,10,morning,7
258,281.0,15,afternoon,5
95,344.0,7,morning,9
186,311.0,3,night,11
148,621.0,4,night,4
183,135.0,8,morning,8
66,363.0,15,afternoon,7
186,242.00000000000003,18,evening,3
248,497.00000000000006,7,morning,2
